FILE_NAME=Trajectory_StowToL4.csv,T=0.4,dt=0.001,h0=0.0,hf=0.7,theta0_deg=-93.0,thetaf_deg=-235.0,dh0=0.0,dhf=0.0,dtheta0=0.0,dthetaf=0.0,h_min_for_arm=0.2,penalty_strength=1000000.0
time,height,angle_deg,dh,dtheta_rad_s
2.099999999999999922e-01,5.380618614692339596e-01,-1.544081589961763257e+02,1.781416810925496197e+00,-1.053993729427220138e+01
2.109999999999999931e-01,5.398432782801594332e-01,-1.550120529194706478e+02,1.770684454005810871e+00,-1.055059010059409275e+01
2.119999999999999940e-01,5.416139627341652885e-01,-1.556165572036071865e+02,1.759966514314396990e+00,-1.056054330178652378e+01
2.129999999999999949e-01,5.433739292484797145e-01,-1.562216317641647265e+02,1.749262990779460347e+00,-1.056979689884481566e+01
2.139999999999999958e-01,5.451231922392590912e-01,-1.568272365167789815e+02,1.738573882330649134e+00,-1.057835089269432416e+01
2.149999999999999967e-01,5.468617661215897652e-01,-1.574333313771387850e+02,1.727899187899052391e+00,-1.058620528419045215e+01
2.159999999999999976e-01,5.485896653094888276e-01,-1.580398762609819983e+02,1.717238906417200228e+00,-1.059336007411863712e+01
2.169999999999999984e-01,5.503069042159060009e-01,-1.586468310840913887e+02,1.706593036819064713e+00,-1.059981526319435829e+01
2.179999999999999993e-01,5.520134972527251938e-01,-1.592541557622907646e+02,1.695961578040059425e+00,-1.060557085206313488e+01
2.190000000000000002e-01,5.537094588307651666e-01,-1.598618102114409396e+02,1.685344529017037685e+00,-1.061062684130052602e+01
2.200000000000000011e-01,5.553948033597821965e-01,-1.604697543474356962e+02,1.674741888688294766e+00,-1.061498323141212907e+01
2.210000000000000020e-01,5.570695452484705212e-01,-1.610779480861977504e+02,1.664153655993567016e+00,-1.061864002283358488e+01
2.220000000000000029e-01,5.587336989044641156e-01,-1.616863513436748292e+02,1.653579829874030960e+00,-1.062159721593057249e+01
2.230000000000000038e-01,5.603872787343381345e-01,-1.622949240358355496e+02,1.643020409272303972e+00,-1.062385481099880913e+01
2.240000000000000047e-01,5.620302991436103568e-01,-1.629036260786655248e+02,1.632475393132444053e+00,-1.062541280826405732e+01
2.250000000000000056e-01,5.636627745367428499e-01,-1.635124173881632998e+02,1.621944780399949382e+00,-1.062627120788211421e+01
2.260000000000000064e-01,5.652847193171427476e-01,-1.641212578803363442e+02,1.611428570021758988e+00,-1.062643000993882048e+01
2.270000000000000073e-01,5.668961478871645809e-01,-1.647301074711969875e+02,1.600926760946251415e+00,-1.062588921445005674e+01
2.280000000000000082e-01,5.684970746481108339e-01,-1.653389260767585540e+02,1.590439352123246497e+00,-1.062464882136174360e+01
2.290000000000000091e-01,5.700875140002340524e-01,-1.659476736130312418e+02,1.579966342504002474e+00,-1.062270883054984338e+01
2.300000000000000100e-01,5.716674803427380658e-01,-1.665563099960181148e+02,1.569507731041218879e+00,-1.062006924182035306e+01
2.310000000000000109e-01,5.732369880737792078e-01,-1.671647951417110960e+02,1.559063516689034534e+00,-1.061673005490931665e+01
2.320000000000000118e-01,5.747960515904682044e-01,-1.677730889660871298e+02,1.548633698403028003e+00,-1.061269126948281283e+01
2.330000000000000127e-01,5.763446852888712835e-01,-1.683811513851038058e+02,1.538218275140217139e+00,-1.060795288513696732e+01
2.340000000000000135e-01,5.778829035640115075e-01,-1.689889423146957768e+02,1.527817245859059980e+00,-1.060251490139793873e+01
2.350000000000000144e-01,5.794107208098704387e-01,-1.695964216707704679e+02,1.517430609519453633e+00,-1.059637731772192737e+01
2.360000000000000153e-01,5.809281514193900264e-01,-1.702035493692040689e+02,1.507058365082734275e+00,-1.058954013349517886e+01
2.370000000000000162e-01,5.824352097844727183e-01,-1.708102853258377536e+02,1.496700511511677600e+00,-1.058200334803396991e+01
2.380000000000000171e-01,5.839319102959843466e-01,-1.714165894564734174e+02,1.486357047770497930e+00,-1.057376696058462784e+01
2.390000000000000180e-01,5.854182673437547946e-01,-1.720224216768697545e+02,1.476027972824849099e+00,-1.056483097032350926e+01
2.399999999999999911e-01,5.868942953165797727e-01,-1.726277419027384212e+02,1.465713285641823793e+00,-1.055519537635701610e+01
2.409999999999999920e-01,5.883600086022215958e-01,-1.732325100497396306e+02,1.455412985189953101e+00,-1.054486017772159023e+01
2.419999999999999929e-01,5.898154215874115147e-01,-1.738366860334786850e+02,1.445127070439206962e+00,-1.053382537338370994e+01
2.429999999999999938e-01,5.912605486578507152e-01,-1.744402297695013715e+02,1.434855540360994164e+00,-1.052209096223989704e+01
2.439999999999999947e-01,5.926954041982116506e-01,-1.750431011732904949e+02,1.424598393928161233e+00,-1.050965694311670795e+01
2.449999999999999956e-01,5.941200025921398176e-01,-1.756452601602614152e+02,1.414355630114993767e+00,-1.049652331477074263e+01
2.459999999999999964e-01,5.955343582222548671e-01,-1.762466666457584381e+02,1.404127247897215547e+00,-1.048269007588863744e+01
2.469999999999999973e-01,5.969384854701520471e-01,-1.768472805450505234e+02,1.393913246251988092e+00,-1.046815722508706870e+01
2.479999999999999982e-01,5.983323987164039792e-01,-1.774470617733274196e+02,1.383713624157911326e+00,-1.045292476091275269e+01
2.489999999999999991e-01,5.997161123405619909e-01,-1.780459702456955142e+02,1.373528380595023357e+00,-1.043699268184244033e+01
2.500000000000000000e-01,6.010896407211570036e-01,-1.786439658771740255e+02,1.363357514544799143e+00,-1.042036098628292606e+01
2.510000000000000009e-01,6.024529982357018643e-01,-1.792410085826907959e+02,1.353201024990152712e+00,-1.040302967257103894e+01
2.520000000000000018e-01,6.038061992606920114e-01,-1.798370582770785120e+02,1.343058910915434945e+00,-1.038499873897364800e+01
2.530000000000000027e-01,6.051492581716073627e-01,-1.804320748750703558e+02,1.332931171306434015e+00,-1.036626818368765868e+01
2.540000000000000036e-01,6.064821893429137578e-01,-1.810260182912963955e+02,1.322817805150376502e+00,-1.034683800484001814e+01
2.550000000000000044e-01,6.078050071480641803e-01,-1.816188484402793222e+02,1.312718811435925614e+00,-1.032670820048770643e+01
2.560000000000000053e-01,6.091177259594999782e-01,-1.822105252364304135e+02,1.302634189153181854e+00,-1.030587876861774177e+01
2.570000000000000062e-01,6.104203601486533071e-01,-1.828010085940456690e+02,1.292563937293683018e+00,-1.028434970714718588e+01
2.580000000000000071e-01,6.117129240859470185e-01,-1.833902584273018022e+02,1.282508054850404200e+00,-1.026212101392312981e+01
2.590000000000000080e-01,6.129954321407974360e-01,-1.839782346502521193e+02,1.272466540817756897e+00,-1.023919268672270277e+01
2.600000000000000089e-01,6.142678986816151321e-01,-1.845648971768225408e+02,1.262439394191589681e+00,-1.021556472325307219e+01
2.610000000000000098e-01,6.155303380758067044e-01,-1.851502059208076503e+02,1.252426613969187974e+00,-1.019123712115144542e+01
2.620000000000000107e-01,6.167827646897758864e-01,-1.857341207958666871e+02,1.242428199149273826e+00,-1.016620987798505915e+01
2.630000000000000115e-01,6.180251928889251012e-01,-1.863166017155194538e+02,1.232444148732005473e+00,-1.014048299125118824e+01
2.640000000000000124e-01,6.192576370376571271e-01,-1.868976085931423370e+02,1.222474461718978223e+00,-1.011405645837714573e+01
2.650000000000000133e-01,6.204801114993760969e-01,-1.874771013419643850e+02,1.212519137113223122e+00,-1.008693027672027753e+01
2.660000000000000142e-01,6.216926306364892740e-01,-1.880550398750631871e+02,1.202578173919208071e+00,-1.005910444356796596e+01
2.670000000000000151e-01,6.228952088104084961e-01,-1.886313841053609224e+02,1.192651571142836264e+00,-1.003057895613762973e+01
2.680000000000000160e-01,6.240878603815513959e-01,-1.892060939456203243e+02,1.182739327791447748e+00,-1.000135381157671688e+01
2.690000000000000169e-01,6.252705997093427337e-01,-1.897791293084407585e+02,1.172841442873818085e+00,-9.971429006962711838e+00
2.700000000000000178e-01,6.264434411522166180e-01,-1.903504501062540442e+02,1.162957915400158804e+00,-9.940804539303139009e+00
2.710000000000000187e-01,6.276063990676167270e-01,-1.909200162513206180e+02,1.153088744382117170e+00,-9.909480405535548542e+00
2.720000000000000195e-01,6.287594878119988628e-01,-1.914877876557253842e+02,1.143233928832775970e+00,-9.877456602527526996e+00
2.730000000000000204e-01,6.299027217408316170e-01,-1.920537242313738489e+02,1.133393467766653728e+00,-9.844733127076693791e+00
2.740000000000000213e-01,6.310361152085982583e-01,-1.926177858899879709e+02,1.123567360199704712e+00,-9.811309975910704750e+00
2.750000000000000222e-01,6.321596825687979537e-01,-1.931799325431022396e+02,1.113755605149317374e+00,-9.777187145687239678e+00
2.760000000000000231e-01,6.332734381739473228e-01,-1.937401241020596672e+02,1.103958201634316794e+00,-9.742364632994020113e+00
2.770000000000000240e-01,6.343773963755816592e-01,-1.942983204780077529e+02,1.094175148674962461e+00,-9.706842434348789794e+00
2.780000000000000249e-01,6.354715715242565954e-01,-1.948544815818944471e+02,1.084406445292948939e+00,-9.670620546199334200e+00
2.790000000000000258e-01,6.365559779695496578e-01,-1.954085673244641441e+02,1.074652090511406310e+00,-9.633698964923462782e+00
2.800000000000000266e-01,6.376306300600609323e-01,-1.959605376162538164e+02,1.064912083354898620e+00,-9.596077686829016073e+00
2.810000000000000275e-01,6.386955421434158398e-01,-1.965103523675887800e+02,1.055186422849425432e+00,-9.557756708153865688e+00
2.820000000000000284e-01,6.397507285662652476e-01,-1.970579714885788576e+02,1.045475108022420718e+00,-9.518736025065916095e+00
2.830000000000000293e-01,6.407962036742876899e-01,-1.976033548891142573e+02,1.035778137902752638e+00,-9.479015633663099294e+00
2.840000000000000302e-01,6.418319818121904774e-01,-1.981464624788616788e+02,1.026095511520724646e+00,-9.438595529973373033e+00
2.850000000000000311e-01,6.428580773237111412e-01,-1.986872541672601926e+02,1.016427227908073716e+00,-9.397475709954729695e+00
2.860000000000000320e-01,6.438745045516192089e-01,-1.992256898635172888e+02,1.006773286097971676e+00,-9.355656169495183860e+00
2.870000000000000329e-01,6.448812778377172039e-01,-1.997617294766048985e+02,9.971336851250245381e-01,-9.313136904412786521e+00
2.880000000000000338e-01,6.458784115228421996e-01,-2.002953329152553010e+02,9.875084240252717249e-01,-9.269917910455607313e+00
2.889999999999999791e-01,6.468659199468674847e-01,-2.008264600879571447e+02,9.778975018361875104e-01,-9.225999183301748729e+00
2.899999999999999800e-01,6.478438174487035628e-01,-2.013550709029514962e+02,9.683009175966795778e-01,-9.181380718559337240e+00
2.909999999999999809e-01,6.488121183663002611e-01,-2.018811252682277200e+02,9.587186703470894633e-01,-9.136062511766525063e+00
2.919999999999999818e-01,6.497708370366473973e-01,-2.024045830915196404e+02,9.491507591291924451e-01,-9.090044558391493723e+00
2.929999999999999827e-01,6.507199877957765555e-01,-2.029254042803013363e+02,9.395971829861975433e-01,-9.043326853832448720e+00
2.939999999999999836e-01,6.516595849787628625e-01,-2.034435487417832462e+02,9.300579409627468541e-01,-8.995909393417615973e+00
2.949999999999999845e-01,6.525896429197255433e-01,-2.039589763829081619e+02,9.205330321049164377e-01,-8.947792172405252487e+00
2.959999999999999853e-01,6.535101759518304743e-01,-2.044716471103471918e+02,9.110224554602153191e-01,-8.898975185983635683e+00
2.969999999999999862e-01,6.544211984072906274e-01,-2.049815208304956968e+02,9.015262100775857101e-01,-8.849458429271063409e+00
2.979999999999999871e-01,6.553227246173682907e-01,-2.054885574494693969e+02,8.920442950074034538e-01,-8.799241897315864591e+00
2.989999999999999880e-01,6.562147689123757344e-01,-2.059927168731002780e+02,8.825767093014765807e-01,-8.748325585096386803e+00
2.999999999999999889e-01,6.570973456216772091e-01,-2.064939590069326414e+02,8.731234520130467525e-01,-8.696709487520994486e+00
3.009999999999999898e-01,6.579704690736901673e-01,-2.069922437562189543e+02,8.636845221967882624e-01,-8.644393599428079611e+00
3.019999999999999907e-01,6.588341535958870399e-01,-2.074875310259160699e+02,8.542599189088080358e-01,-8.591377915586054570e+00
3.029999999999999916e-01,6.596884135147957906e-01,-2.079797807206810489e+02,8.448496412066458516e-01,-8.537662430693348625e+00
3.039999999999999925e-01,6.605332631560025813e-01,-2.084689527448671811e+02,8.354536881492738987e-01,-8.483247139378415014e+00
3.049999999999999933e-01,6.613687168441518827e-01,-2.089550070025200057e+02,8.260720587970967754e-01,-8.428132036199725619e+00
3.059999999999999942e-01,6.621947889029489165e-01,-2.094379033973732476e+02,8.167047522119514902e-01,-8.372317115645767416e+00
3.069999999999999951e-01,6.630114936551608773e-01,-2.099176018328448947e+02,8.073517674571076830e-01,-8.315802372135049580e+00
3.079999999999999960e-01,6.638188454226180424e-01,-2.103940622120331057e+02,7.980131035972666265e-01,-8.258587800016098157e+00
3.089999999999999969e-01,6.646168585262153261e-01,-2.108672444377122588e+02,7.886887596985618920e-01,-8.200673393567454283e+00
3.099999999999999978e-01,6.654055472859139453e-01,-2.113371084123288881e+02,7.793787348285593497e-01,-8.142059146997681296e+00
3.109999999999999987e-01,6.661849260207425294e-01,-2.118036140379977894e+02,7.700830280562563912e-01,-8.082745054445350519e+00
3.119999999999999996e-01,6.669550090487987859e-01,-2.122667212164977286e+02,7.608016384520822628e-01,-8.022731109979053699e+00
3.130000000000000004e-01,6.677158106872507215e-01,-2.127263898492678607e+02,7.515345650878981765e-01,-7.962017307597396787e+00
3.140000000000000013e-01,6.684673452523386405e-01,-2.131825798374032956e+02,7.422818070369966437e-01,-7.900603641229000829e+00
3.150000000000000022e-01,6.692096270593755891e-01,-2.136352510816514041e+02,7.330433633741019195e-01,-7.838490104732496633e+00
3.160000000000000031e-01,6.699426704227497975e-01,-2.140843634824076389e+02,7.238192331753695585e-01,-7.775676691896532766e+00
3.170000000000000040e-01,6.706664896559251243e-01,-2.145298769397115564e+02,7.146094155183865260e-01,-7.712163396439767560e+00
3.180000000000000049e-01,6.713810990714434990e-01,-2.149717513532428370e+02,7.054139094821711975e-01,-7.647950212010869109e+00
3.190000000000000058e-01,6.720865129809256988e-01,-2.154099466223172499e+02,6.962327141471729153e-01,-7.583037132188522378e+00
3.200000000000000067e-01,6.727827456950729035e-01,-2.158444226458826449e+02,6.870658285952720989e-01,-7.517424150481416767e+00
3.210000000000000075e-01,6.734698115236680271e-01,-2.162751393225149457e+02,6.779132519097803566e-01,-7.451111260328255881e+00
3.220000000000000084e-01,6.741477247755778279e-01,-2.167020565504141700e+02,6.687749831754398189e-01,-7.384098455097749536e+00
3.230000000000000093e-01,6.748164997587533520e-01,-2.171251342274003093e+02,6.596510214784236936e-01,-7.316385728088618201e+00
3.240000000000000102e-01,6.754761507802318210e-01,-2.175443322509095765e+02,6.505413659063357112e-01,-7.247973072529587668e+00
3.250000000000000111e-01,6.761266921461381862e-01,-2.179596105179899723e+02,6.414460155482104575e-01,-7.178860481579392605e+00
3.260000000000000120e-01,6.767681381616864611e-01,-2.183709289252977044e+02,6.323649694945128186e-01,-7.109047948326775668e+00
3.270000000000000129e-01,6.774005031311809422e-01,-2.187782473690929805e+02,6.232982268371383139e-01,-7.038535465790483059e+00
3.280000000000000138e-01,6.780238013580182077e-01,-2.191815257452359162e+02,6.142457866694124302e-01,-6.967323026919265416e+00
3.290000000000000147e-01,6.786380471446876728e-01,-2.195807239491826977e+02,6.052076480860913987e-01,-6.895410624591878701e+00
3.300000000000000155e-01,6.792432547927736985e-01,-2.199758018759814604e+02,5.961838101833613068e-01,-6.822798251617084198e+00
3.310000000000000164e-01,6.798394386029570358e-01,-2.203667194202683675e+02,5.871742720588380982e-01,-6.749485900733643184e+00
3.320000000000000173e-01,6.804266128750158238e-01,-2.207534364762634311e+02,5.781790328115682387e-01,-6.675473564610321375e+00
3.330000000000000182e-01,6.810047919078273670e-01,-2.211359129377667614e+02,5.691980915420278286e-01,-6.600761235845884478e+00
3.340000000000000191e-01,6.815739899993694673e-01,-2.215141086981543026e+02,5.602314473521226024e-01,-6.525348906969100859e+00
3.350000000000000200e-01,6.821342214467216447e-01,-2.218879836503738829e+02,5.512790993451883725e-01,-6.449236570438737104e+00
3.360000000000000209e-01,6.826855005460668036e-01,-2.222574976869414911e+02,5.423410466259900309e-01,-6.372424218643558902e+00
3.370000000000000218e-01,6.832278415926927861e-01,-2.226226106999367005e+02,5.334172883007223254e-01,-6.294911843902331050e+00
3.380000000000000226e-01,6.837612588809934833e-01,-2.229832825809992300e+02,5.245078234770096381e-01,-6.216699438463816563e+00
3.390000000000000235e-01,6.842857667044704995e-01,-2.233394732213245391e+02,5.156126512639053194e-01,-6.137786994506774896e+00
3.400000000000000244e-01,6.848013793557343742e-01,-2.236911425116600753e+02,5.067317707718923536e-01,-6.058174504139961059e+00
3.410000000000000253e-01,6.853081111265062475e-01,-2.240382503423010405e+02,4.978651811128824711e-01,-5.977861959402127390e+00
3.420000000000000262e-01,6.858059763076190807e-01,-2.243807566030866099e+02,4.890128814002167590e-01,-5.896849352262018229e+00
3.430000000000000271e-01,6.862949891890193221e-01,-2.247186211833956690e+02,4.801748707486652723e-01,-5.815136674618372581e+00
3.440000000000000280e-01,6.867751640597680174e-01,-2.250518039721430625e+02,4.713511482744269232e-01,-5.732723918299924115e+00
3.450000000000000289e-01,6.872465152080423634e-01,-2.253802648577753303e+02,4.625417130951295364e-01,-5.649611075065396726e+00
3.460000000000000298e-01,6.877090569211374849e-01,-2.257039637282669560e+02,4.537465643298295714e-01,-5.565798136603504531e+00
3.470000000000000306e-01,6.881628034854673226e-01,-2.260228604711161040e+02,4.449657010990120676e-01,-5.481285094532955426e+00
3.480000000000000315e-01,6.886077691865664097e-01,-2.263369149733408108e+02,4.361991225245908099e-01,-5.396071940402444866e+00
3.490000000000000324e-01,6.890439683090909817e-01,-2.266460871214748067e+02,4.274468277299077745e-01,-5.310158665690657642e+00
3.500000000000000333e-01,6.894714151368208643e-01,-2.269503368015637363e+02,4.187088158397336835e-01,-5.223545261806265216e+00
3.510000000000000342e-01,6.898901239526605833e-01,-2.272496238991607811e+02,4.099850859802672276e-01,-5.136231720087929276e+00
3.519999999999999796e-01,6.903001090386408078e-01,-2.275439082993230784e+02,4.012756372791354553e-01,-5.048218031804292849e+00
3.529999999999999805e-01,6.907013846759200160e-01,-2.278331498866072877e+02,3.925804688653935504e-01,-4.959504188153989190e+00
3.539999999999999813e-01,6.910939651447853826e-01,-2.281173085450659812e+02,3.838995798695246098e-01,-4.870090180265632007e+00
3.549999999999999822e-01,6.914778647246548893e-01,-2.283963441582432949e+02,3.752329694234396995e-01,-4.779975999197822567e+00
3.559999999999999831e-01,6.918530976940784338e-01,-2.286702166091711774e+02,3.665806366604778543e-01,-4.689161635939141703e+00
3.569999999999999840e-01,6.922196783307388301e-01,-2.289388857803651547e+02,3.579425807154056893e-01,-4.597647081408154257e+00
3.579999999999999849e-01,6.925776209114542503e-01,-2.292023115538204650e+02,3.493188007244177329e-01,-4.505432326453402858e+00
3.589999999999999858e-01,6.929269397121786689e-01,-2.294604538110080227e+02,3.407092958251359271e-01,-4.412517361853413256e+00
3.599999999999999867e-01,6.932676490080038612e-01,-2.297132724328704114e+02,3.321140651566097390e-01,-4.318902178316689877e+00
3.609999999999999876e-01,6.935997630731604024e-01,-2.299607272998178189e+02,3.235331078593162157e-01,-4.224586766481712274e+00
3.619999999999999885e-01,6.939232961810197775e-01,-2.302027782917240017e+02,3.149664230751595406e-01,-4.129571116916939566e+00
3.629999999999999893e-01,6.942382626040949356e-01,-2.304393852879224767e+02,3.064140099474712553e-01,-4.033855220120808660e+00
3.639999999999999902e-01,6.945446766140424000e-01,-2.306705081672022573e+02,2.978758676210100931e-01,-3.937439066521727593e+00
3.649999999999999911e-01,6.948425524816634891e-01,-2.308961068078038466e+02,2.893519952419617014e-01,-3.840322646478082635e+00
3.659999999999999920e-01,6.951319044769054267e-01,-2.311161410874155990e+02,2.808423919579389194e-01,-3.742505950278231186e+00
3.669999999999999929e-01,6.954127468688634517e-01,-2.313305708831691163e+02,2.723470569179814449e-01,-3.643988968140503548e+00
3.679999999999999938e-01,6.956850939257813726e-01,-2.315393560716357513e+02,2.638659892725557787e-01,-3.544771690213202042e+00
3.689999999999999947e-01,6.959489599150538996e-01,-2.317424565288224017e+02,2.553991881735551139e-01,-3.444854106574598340e+00
3.699999999999999956e-01,6.962043591032274215e-01,-2.319398321301674457e+02,2.469466527742993356e-01,-3.344236207232933911e+00
3.709999999999999964e-01,6.964513057560017817e-01,-2.321314427505367348e+02,2.385083822295349099e-01,-3.242917982126419130e+00
3.719999999999999973e-01,6.966898141382312781e-01,-2.323172482642196428e+02,2.300843756954347730e-01,-3.140899421123231505e+00
3.729999999999999982e-01,6.969198985139267721e-01,-2.324972085449250869e+02,2.216746323295983312e-01,-3.038180514021515233e+00
3.739999999999999991e-01,6.971415731462563548e-01,-2.326712834657774067e+02,2.132791512910511833e-01,-2.934761250549378975e+00
3.750000000000000000e-01,6.973548522975473452e-01,-2.328394328993124418e+02,2.048979317402452316e-01,-2.830641620364896749e+00
3.760000000000000009e-01,6.975597502292876229e-01,-2.330016167174734392e+02,1.965309728390585708e-01,-2.725821613056105708e+00
3.770000000000000018e-01,6.977562812021266270e-01,-2.331577947916070741e+02,1.881782737507952386e-01,-2.620301218141004362e+00
3.780000000000000027e-01,6.979444594758774656e-01,-2.333079269924595565e+02,1.798398336401853814e-01,-2.514080425067553914e+00
3.790000000000000036e-01,6.981242993095175819e-01,-2.334519731901723674e+02,1.715156516733849779e-01,-2.407159223213675148e+00
3.800000000000000044e-01,6.982958149611909748e-01,-2.335898932542785076e+02,1.632057270179758102e-01,-2.299537601887247540e+00
3.810000000000000053e-01,6.984590206882088648e-01,-2.337216470536982911e+02,1.549100588429654368e-01,-2.191215550326108819e+00
3.820000000000000062e-01,6.986139307470519144e-01,-2.338471944567353944e+02,1.466286463187870537e-01,-2.082193057698053629e+00
3.830000000000000071e-01,6.987605593933706727e-01,-2.339664953310729061e+02,1.383614886172993552e-01,-1.972470113100833755e+00
3.840000000000000080e-01,6.988989208819879062e-01,-2.340795095437692623e+02,1.301085849117866178e-01,-1.862046705562153903e+00
3.850000000000000089e-01,6.990290294668997095e-01,-2.341861969612542111e+02,1.218699343769584637e-01,-1.750922824039673475e+00
3.860000000000000098e-01,6.991508994012766154e-01,-2.342865174493248333e+02,1.136455361889498056e-01,-1.639098457421004351e+00
3.870000000000000107e-01,6.992645449374655930e-01,-2.343804308731414494e+02,1.054353895253208745e-01,-1.526573594523709998e+00
3.880000000000000115e-01,6.993699803269909365e-01,-2.344678970972237266e+02,9.723949356505696973e-02,-1.413348224095303918e+00
3.890000000000000124e-01,6.994672198205560409e-01,-2.345488759854467560e+02,8.905784748856850064e-02,-1.299422334813249202e+00
3.900000000000000133e-01,6.995562776680446238e-01,-2.346233274010365619e+02,8.089045047769087560e-02,-1.184795915284956758e+00
3.910000000000000142e-01,6.996371681185222791e-01,-2.346912112065667202e+02,7.273730171568436320e-02,-1.069468954047784859e+00
3.920000000000000151e-01,6.997099054202379209e-01,-2.347524872639539240e+02,6.459840038723412003e-02,-9.534414395690372634e-01
3.930000000000000160e-01,6.997745038206251156e-01,-2.348071154344541185e+02,5.647374567845000332e-02,-8.367133602459624342e-01
3.940000000000000169e-01,6.998309775663035248e-01,-2.348550555786584368e+02,4.836333677686653620e-02,-7.192847044057525396e-01
3.950000000000000178e-01,6.998793409030803492e-01,-2.348962675564891924e+02,4.026717287144283147e-02,-6.011554603055420110e-01
3.960000000000000187e-01,6.999196080759518823e-01,-2.349307112271959568e+02,3.218525315256249436e-02,-4.823256161324063762e-01
3.970000000000000195e-01,6.999517933291043992e-01,-2.349583464493513816e+02,2.411757681203355666e-02,-3.627951600033613166e-01
3.980000000000000204e-01,6.999759109059164874e-01,-2.349791330808473617e+02,1.606414304308838303e-02,-2.425640799653611956e-01
3.990000000000000213e-01,6.999919750489594916e-01,-2.349930309788908858e+02,8.024951040383598161e-03,-1.216323639952979485e-01
4.000000000000000222e-01,6.999999999999999556e-01,-2.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
