FILE_NAME=Trajectory_L4ToStow.csv,T=0.54,dt=0.001,h0=0.7,hf=0.0,theta0_deg=-235.0,thetaf_deg=-93.0,dh0=0.0,dhf=0.0,dtheta0=0.0,dthetaf=0.0,h_min_for_arm=0.3,penalty_strength=100000000.0
time,height,angle_deg,dh,dtheta_rad_s
3.850000000000000089e-01,4.205134713611738961e-01,-9.812296466673896589e+01,-2.629017261414035023e+00,3.424197920126271555e+00
3.860000000000000098e-01,4.178844540997598833e-01,-9.792677257769825871e+01,-2.644999715460139011e+00,3.362813146946080245e+00
3.870000000000000107e-01,4.152394543842997665e-01,-9.773409757708712675e+01,-2.661029746096812421e+00,3.301063894079756977e+00
3.880000000000000115e-01,4.125784246382029341e-01,-9.754496054805332506e+01,-2.677107354927058314e+00,3.238950155352376292e+00
3.890000000000000124e-01,4.099013172832758345e-01,-9.735938237409840212e+01,-2.693232543558637282e+00,3.176471924552564108e+00
3.900000000000000133e-01,4.072080847397172021e-01,-9.717738393907973204e+01,-2.709405313604068333e+00,3.113629195432497276e+00
3.910000000000000142e-01,4.044986794261131724e-01,-9.699898612721273139e+01,-2.725625666680628445e+00,3.050421961707903140e+00
3.920000000000000151e-01,4.017730537594325635e-01,-9.682420982307284874e+01,-2.741893604410353458e+00,2.986850217058058199e+00
3.930000000000000160e-01,3.990311601550222131e-01,-9.665307591159768208e+01,-2.758209128420036294e+00,2.922913955125788110e+00
3.940000000000000169e-01,3.962729510266021493e-01,-9.648560527808908205e+01,-2.774572240341229623e+00,2.858613169517466357e+00
3.950000000000000178e-01,3.934983787862609272e-01,-9.632181880821521247e+01,-2.790982941810245421e+00,2.793947853803015136e+00
3.960000000000000187e-01,3.907073958444506334e-01,-9.616173738801266779e+01,-2.807441234468152746e+00,2.728918001515901803e+00
3.970000000000000195e-01,3.878999546099825557e-01,-9.600538190388853366e+01,-2.823947119960781293e+00,2.663523606153141987e+00
3.980000000000000204e-01,3.850760074900217433e-01,-9.585277324262249010e+01,-2.840500599938719617e+00,2.597764661175296030e+00
3.990000000000000213e-01,3.822355068900830100e-01,-9.570393229136891478e+01,-2.857101676057316464e+00,2.531641160006469438e+00
4.000000000000000222e-01,3.793784052140257157e-01,-9.555887993765892929e+01,-2.873750349976678109e+00,2.465153096034311542e+00
4.010000000000000231e-01,3.765046548640490487e-01,-9.541763706940257350e+01,-2.890446623361672351e+00,2.398300462610016393e+00
4.020000000000000240e-01,3.736142082406873621e-01,-9.528022457489073815e+01,-2.907190497881927183e+00,2.331083253048320536e+00
4.030000000000000249e-01,3.707070177428054558e-01,-9.514666334279743864e+01,-2.923981975211829010e+00,2.263501460627503459e+00
4.040000000000000258e-01,3.677830357675936357e-01,-9.501697426218179032e+01,-2.940821057030526653e+00,2.195555078589384923e+00
4.050000000000000266e-01,3.648422147105631064e-01,-9.489117822249011169e+01,-2.957707745021927348e+00,2.127244100139327632e+00
4.060000000000000275e-01,3.618845069655411417e-01,-9.476929611355802763e+01,-2.974642040874700744e+00,2.058568518446233231e+00
4.070000000000000284e-01,3.589098649246664774e-01,-9.465134882561254415e+01,-2.991623946282275792e+00,1.989528326642543865e+00
4.080000000000000293e-01,3.559182409783841483e-01,-9.453735724927420847e+01,-3.008653462942842971e+00,1.920123517824240400e+00
4.090000000000000302e-01,3.529095875154413253e-01,-9.442734227555907012e+01,-3.025730592559354726e+00,1.850354085050841535e+00
4.100000000000000311e-01,3.498838569228819306e-01,-9.432132479588086937e+01,-3.042855336839523250e+00,1.780220021345404247e+00
4.110000000000000320e-01,3.468410015860424189e-01,-9.421932570205309787e+01,-3.060027697495823595e+00,1.709721319694522235e+00
4.120000000000000329e-01,3.437809738885466149e-01,-9.412136588629105916e+01,-3.077247676245491448e+00,1.638857973048325478e+00
4.130000000000000338e-01,3.407037262123011057e-01,-9.402746624121402874e+01,-3.094515274810524463e+00,1.567629974320478681e+00
4.140000000000000346e-01,3.376092109374905781e-01,-9.393764765984725784e+01,-3.111830494917682710e+00,1.496037316388182825e+00
4.150000000000000355e-01,3.344973804425728781e-01,-9.385193103562413341e+01,-3.129193338298488669e+00,1.424079992092171398e+00
4.160000000000000364e-01,3.313681871042743476e-01,-9.377033726238822453e+01,-3.146603806689225902e+00,1.351757994236712390e+00
4.169999999999999818e-01,3.282215832975851066e-01,-9.369288723439538558e+01,-3.164061901830941714e+00,1.279071315589605851e+00
4.179999999999999827e-01,3.250575213957542231e-01,-9.361960184631584525e+01,-3.181567625469445826e+00,1.206019948882184112e+00
4.189999999999999836e-01,3.218759537702847728e-01,-9.355050199323630977e+01,-3.199120979355309924e+00,1.132603886809310012e+00
4.199999999999999845e-01,3.186768327909294540e-01,-9.348560857066202345e+01,-3.216721965243869885e+00,1.058823122029377783e+00
4.209999999999999853e-01,3.154601108256856468e-01,-9.342494247451887190e+01,-3.234370584895223999e+00,9.846776471643109430e-01
4.219999999999999862e-01,3.122257402407904170e-01,-9.336852460115548524e+01,-3.252066840074233856e+00,9.101674547995617370e-01
4.229999999999999871e-01,3.089736734007161312e-01,-9.331637584734531288e+01,-3.269810732550526122e+00,8.352925374841112527e-01
4.239999999999999880e-01,3.057038626681656268e-01,-9.326851711028871250e+01,-3.287602264098489435e+00,7.600528877304675301e-01
4.249999999999999889e-01,3.024162604040671609e-01,-9.322496928761502488e+01,-3.305441436497276619e+00,6.844484980146656738e-01
4.259999999999999898e-01,2.991108189675698581e-01,-9.318575327738471969e+01,-3.323328251530805133e+00,6.084793607762666312e-01
4.269999999999999907e-01,2.957874907160391031e-01,-9.315088997809142768e+01,-3.341229789315004695e+00,5.321935774075093883e-01
4.279999999999999916e-01,2.924462609267240998e-01,-9.312039753222200034e+01,-3.359026740737964367e+00,4.564874212719798874e-01
4.289999999999999925e-01,2.890872341859861416e-01,-9.309424272958230517e+01,-3.376561702186120062e+00,3.830211652073268191e-01
4.299999999999999933e-01,2.857106724837999989e-01,-9.307229723335173333e+01,-3.393674579449654782e+00,3.137514714608840016e-01
4.309999999999999942e-01,2.823169979043503308e-01,-9.305432059822099689e+01,-3.410224710120016045e+00,2.505233238042944843e-01
4.319999999999999951e-01,2.789067731942302952e-01,-9.303996666909742430e+01,-3.426101113908041285e+00,1.947639630473001759e-01
4.329999999999999960e-01,2.754806720803222309e-01,-9.302880751601357190e+01,-3.441223779461382470e+00,1.473053261766700817e-01
4.339999999999999969e-01,2.720394483008608533e-01,-9.302036754252384299e+01,-3.455539504148081864e+00,1.083378465927540002e-01
4.349999999999999978e-01,2.685839087967127892e-01,-9.301416024115255254e+01,-3.469015471851321308e+00,7.747533294102612600e-02
4.359999999999999987e-01,2.651148933248614337e-01,-9.300972123155864324e+01,-3.481632826638617395e+00,5.389460009804781376e-02
4.369999999999999996e-01,2.616332604982228305e-01,-9.300663329843447968e+01,-3.493381436946221719e+00,3.650787142395011536e-02
4.380000000000000004e-01,2.581398790612766114e-01,-9.300454155148288748e+01,-3.504256190335281573e+00,2.413031356706185626e-02
4.390000000000000013e-01,2.546356228709413250e-01,-9.300315898635716394e+01,-3.514254650495500787e+00,1.561622394760094935e-02
4.400000000000000022e-01,2.511213682204457842e-01,-9.300226424263304636e+01,-3.523375712141763039e+00,9.951024363029878014e-03
4.410000000000000031e-01,2.475979925083040267e-01,-9.300169409093521722e+01,-3.531618892175857116e+00,6.298429580218593143e-03
4.420000000000000040e-01,2.440663736161281794e-01,-9.300133321750269033e+01,-3.538983983542209000e+00,4.010549572352169537e-03
4.430000000000000049e-01,2.405273896325859639e-01,-9.300110342993868073e+01,-3.545470897010843281e+00,2.612582730422641220e-03
4.440000000000000058e-01,2.369819187355751422e-01,-9.300095373997460513e+01,-3.551079592636894322e+00,1.773868443031268631e-03
4.450000000000000067e-01,2.334308391429382457e-01,-9.300085210479939235e+01,-3.555810051151903295e+00,1.274790938295492122e-03
4.460000000000000075e-01,2.298750290917863093e-01,-9.300077906465885746e+01,-3.559662262210816053e+00,9.758152289711239562e-04
4.470000000000000084e-01,2.263153668295755094e-01,-9.300072315456466754e+01,-3.562636219521446268e+00,7.918819151946656330e-04
4.480000000000000093e-01,2.227527306100540450e-01,-9.300067778307304422e+01,-3.564731918760595697e+00,6.730790730025365629e-04
4.490000000000000102e-01,2.191879986912934342e-01,-9.300063921848288828e+01,-3.565949356638259626e+00,5.910960789220494989e-04
4.500000000000000111e-01,2.156220493346551748e-01,-9.300060535117228255e+01,-3.566288530452653927e+00,5.303171733397906394e-04
4.510000000000000120e-01,2.120557608042025199e-01,-9.300057496623645648e+01,-3.565749437864682569e+00,4.822890128959147539e-04
4.520000000000000129e-01,2.084900113663378518e-01,-9.300054733311149846e+01,-3.564332076774828106e+00,4.424563810885382559e-04
4.530000000000000138e-01,2.049256792895630397e-01,-9.300052198222824984e+01,-3.562036445249886274e+00,4.083242516362900411e-04
4.540000000000000147e-01,2.013636428443131565e-01,-9.300049858697195759e+01,-3.558862541475131369e+00,3.784656502329082910e-04
4.550000000000000155e-01,1.978047803028380180e-01,-9.300047690248750598e+01,-3.554810363720342981e+00,3.520053064598842318e-04
4.560000000000000164e-01,1.942499699391176671e-01,-9.300045673406907554e+01,-3.549879910314026166e+00,3.283585475335178226e-04
4.570000000000000173e-01,1.907000900288036427e-01,-9.300043792051013725e+01,-3.544071179622944712e+00,3.071014787100816113e-04
4.580000000000000182e-01,1.871560188491807053e-01,-9.300042032489152177e+01,-3.537384170035404285e+00,2.879063432048254443e-04
4.590000000000000191e-01,1.836186346791452983e-01,-9.300040382907316427e+01,-3.529818879947339560e+00,2.705084142504729874e-04
4.600000000000000200e-01,1.800888157991979710e-01,-9.300038833008271411e+01,-3.521375307750603145e+00,2.546879720306557504e-04
4.610000000000000209e-01,1.765674404914473472e-01,-9.300037373753681891e+01,-3.512053451823021977e+00,2.402595808822319821e-04
4.620000000000000218e-01,1.730553870396243366e-01,-9.300035997167682922e+01,-3.501853310519901008e+00,2.270650552013087564e-04
4.630000000000000226e-01,1.695535337291044498e-01,-9.300034696180749449e+01,-3.490774882166717052e+00,2.149684398567279237e-04
4.640000000000000235e-01,1.660627588469377192e-01,-9.300033464502315894e+01,-3.478818165052816269e+00,2.038522070319412317e-04
4.650000000000000244e-01,1.625839406818849198e-01,-9.300032296515205132e+01,-3.465983157425940764e+00,1.936142637932203607e-04
4.660000000000000253e-01,1.591179575244589528e-01,-9.300031187187188664e+01,-3.452269857487465732e+00,1.841655432579585798e-04
4.670000000000000262e-01,1.556656876669714751e-01,-9.300030131996354044e+01,-3.437678263388231681e+00,1.754280378246318695e-04
4.680000000000000271e-01,1.522280094035832476e-01,-9.300029126867737261e+01,-3.422208373224890465e+00,1.673331777773655609e-04
4.690000000000000280e-01,1.488058010303583700e-01,-9.300028168119250438e+01,-3.405860185036686527e+00,1.598204848298668168e-04
4.700000000000000289e-01,1.453999408453216791e-01,-9.300027252415324597e+01,-3.388633696802611173e+00,1.528364472120447384e-04
4.710000000000000298e-01,1.420113071485190614e-01,-9.300026376726985688e+01,-3.370528906438885919e+00,1.463335748430999699e-04
4.720000000000000306e-01,1.386407782420801815e-01,-9.300025538297362004e+01,-3.351545811796722063e+00,1.402696019211386322e-04
4.730000000000000315e-01,1.352892324302834848e-01,-9.300024734611743327e+01,-3.331684410660327167e+00,1.346068109158595318e-04
4.740000000000000324e-01,1.319575480196231720e-01,-9.300023963371528168e+01,-3.310944700745121594e+00,1.293114570846319806e-04
4.750000000000000333e-01,1.286466033188780334e-01,-9.300023222471453721e+01,-3.289326679696142897e+00,1.243532766393632793e-04
4.760000000000000342e-01,1.253572766391819193e-01,-9.300022509979662289e+01,-3.266830345086612741e+00,1.197050648475467727e-04
4.770000000000000351e-01,1.220904462940952950e-01,-9.300021824120160829e+01,-3.243455694416646828e+00,1.153423128551800978e-04
4.780000000000000360e-01,1.188469905996786535e-01,-9.300021163257389389e+01,-3.219202725112091823e+00,1.112428940195198086e-04
4.790000000000000369e-01,1.156277878745665538e-01,-9.300020525882555944e+01,-3.194071434523474640e+00,1.073867921469086605e-04
4.799999999999999822e-01,1.124337164400430883e-01,-9.300019910601560014e+01,-3.168061819925048539e+00,1.037558653295527622e-04
4.809999999999999831e-01,1.092656546201180301e-01,-9.300019316124242152e+01,-3.141173878513933371e+00,1.003336401298334884e-04
4.819999999999999840e-01,1.061244807416041047e-01,-9.300018741254828569e+01,-3.113407607409324207e+00,9.710513172149787145e-05
4.829999999999999849e-01,1.030110731341947750e-01,-9.300018184883407457e+01,-3.084763003651781688e+00,9.405668630276493923e-05
4.839999999999999858e-01,9.992631013054299738e-02,-9.300017645978290659e+01,-3.055240064202576100e+00,9.117584267746022106e-05
4.849999999999999867e-01,9.687107006634040895e-02,-9.300017123579192457e+01,-3.024838785943090969e+00,8.845121038071723893e-05
4.859999999999999876e-01,9.384623128039731865e-02,-9.300016616791087642e+01,-2.993559165674278599e+00,8.587236212455075766e-05
4.869999999999999885e-01,9.085267211472303206e-02,-9.300016124778696280e+01,-2.961401200116157817e+00,8.342973867082261895e-05
4.879999999999999893e-01,8.789127091460686991e-02,-9.300015646761504229e+01,-2.928364885907354331e+00,8.111456451687889038e-05
4.889999999999999902e-01,8.496290602869951969e-02,-9.300015182009283876e+01,-2.894450219604678853e+00,7.891877301214969846e-05
4.899999999999999911e-01,8.206845580909484517e-02,-9.300014729838022731e+01,-2.859657197682735408e+00,7.683493972011722203e-05
4.909999999999999920e-01,7.920879861141209843e-02,-9.300014289606245654e+01,-2.823985816533563842e+00,7.485622300562734088e-05
4.919999999999999929e-01,7.638481279487853437e-02,-9.300013860711682412e+01,-2.787436072466306314e+00,7.297631096772500014e-05
4.929999999999999938e-01,7.359737672241223327e-02,-9.300013442588219448e+01,-2.750007961706901760e+00,7.118937395725808933e-05
4.939999999999999947e-01,7.084736876070532596e-02,-9.300013034703152925e+01,-2.711701480397799902e+00,6.949002201988831390e-05
4.949999999999999956e-01,6.813566728030752417e-02,-9.300012636554654932e+01,-2.672516624597697454e+00,6.787326669172311360e-05
4.959999999999999964e-01,6.546315065570981750e-02,-9.300012247669482690e+01,-2.632453390281294325e+00,6.633448664889582858e-05
4.969999999999999973e-01,6.283069726542851730e-02,-9.300011867600869664e+01,-2.591511773339064462e+00,6.486939677602576368e-05
4.979999999999999982e-01,6.023918549208946011e-02,-9.300011495926604255e+01,-2.549691769577044465e+00,6.347402027320461955e-05
4.989999999999999991e-01,5.768949372251241242e-02,-9.300011132247256285e+01,-2.506993374716635969e+00,6.214466346833602290e-05
5.000000000000000000e-01,5.518250034779578067e-02,-9.300010776184564065e+01,-2.463416584394419573e+00,6.087789304242776126e-05
5.010000000000000009e-01,5.271908376340136287e-02,-9.300010427379930888e+01,-2.418961394161983858e+00,5.967051541075198362e-05
5.020000000000000018e-01,5.030012236923937785e-02,-9.300010085493060785e+01,-2.373627799485764189e+00,5.851955803344122635e-05
5.030000000000000027e-01,4.792649456975361238e-02,-9.300009750200690917e+01,-2.327415795746890392e+00,5.742225245574946824e-05
5.040000000000000036e-01,4.559907877400672105e-02,-9.300009421195419179e+01,-2.280325378241045531e+00,5.637601890144532010e-05
5.050000000000000044e-01,4.331875339576567868e-02,-9.300009098184624179e+01,-2.232356542178332237e+00,5.537845226309769705e-05
5.060000000000000053e-01,4.108639685358734389e-02,-9.300008780889464788e+01,-2.183509282683149255e+00,5.442730935077227217e-05
5.070000000000000062e-01,3.890288757090419602e-02,-9.300008469043953596e+01,-2.133783594794071536e+00,5.352049727622518470e-05
5.080000000000000071e-01,3.676910397611012071e-02,-9.300008162394092892e+01,-2.083179473463740550e+00,5.265606286335626989e-05
5.090000000000000080e-01,3.468592450264638277e-02,-9.300007860697074591e+01,-2.031696913558758588e+00,5.183218298771988746e-05
5.100000000000000089e-01,3.265422758908762685e-02,-9.300007563720542691e+01,-1.979335909859591736e+00,5.104715575850405702e-05
5.110000000000000098e-01,3.067489167922803073e-02,-9.300007271241885576e+01,-1.926096457060474387e+00,5.029939246576457259e-05
5.120000000000000107e-01,2.874879522216755925e-02,-9.300006983047595099e+01,-1.871978549769320876e+00,4.958741022400083731e-05
5.130000000000000115e-01,2.687681667239823907e-02,-9.300006698932662630e+01,-1.816982182507642207e+00,4.890982525052107224e-05
5.140000000000000124e-01,2.505983448989059642e-02,-9.300006418700004929e+01,-1.761107349710466119e+00,4.826534672358761169e-05
5.150000000000000133e-01,2.329872714018012964e-02,-9.300006142159939770e+01,-1.704354045726260702e+00,4.765277117116115336e-05
5.160000000000000142e-01,2.159437309445387185e-02,-9.300005869129672931e+01,-1.646722264816862680e+00,4.707097734626477256e-05
5.170000000000000151e-01,1.994765082963700573e-02,-9.300005599432837755e+01,-1.588212001157408348e+00,4.651892154964515152e-05
5.180000000000000160e-01,1.835943882847959965e-02,-9.300005332899051780e+01,-1.528823248836267412e+00,4.599563336458562760e-05
5.190000000000000169e-01,1.683061557964333002e-02,-9.300005069363484722e+01,-1.468556001854981030e+00,4.550021177248485108e-05
5.200000000000000178e-01,1.536205957778834924e-02,-9.300004808666474787e+01,-1.407410254128200755e+00,4.503182162120800261e-05
5.210000000000000187e-01,1.395464932366015029e-02,-9.300004550653142132e+01,-1.345385999483631245e+00,4.458969042129082712e-05
5.220000000000000195e-01,1.260926332417651972e-02,-9.300004295173036439e+01,-1.282483231661974088e+00,4.417310544787243776e-05
5.230000000000000204e-01,1.132678009251454621e-02,-9.300004042079784483e+01,-1.218701944316875174e+00,4.378141112878531255e-05
5.240000000000000213e-01,1.010807814819767066e-02,-9.300003791230777495e+01,-1.154042131014872741e+00,4.341400670157467395e-05
5.250000000000000222e-01,8.954036017182797139e-03,-9.300003542486841468e+01,-1.088503785235346744e+00,4.307034412438373930e-05
5.260000000000000231e-01,7.865532231947452296e-03,-9.300003295711947260e+01,-1.022086900370472451e+00,4.274992622765053991e-05
5.270000000000000240e-01,6.843445331576979498e-03,-9.300003050772913582e+01,-9.547914697251719263e-01,4.245230509544294111e-05
5.280000000000000249e-01,5.888653861851808440e-03,-9.300002807539122784e+01,-8.866174865170698416e-01,4.217708066702580659e-05
5.290000000000000258e-01,5.002036375334738619e-03,-9.300002565882250849e+01,-8.175649438764478472e-01,4.192389955086273828e-05
5.300000000000000266e-01,4.184471431458290473e-03,-9.300002325676001647e+01,-7.476338348462027161e-01,4.169245404403170184e-05
5.310000000000000275e-01,3.436837596612087736e-03,-9.300002086795835510e+01,-6.768241523818028238e-01,4.148248134255210027e-05
5.320000000000000284e-01,2.760013444230284899e-03,-9.300001849118726227e+01,-6.051358893512476245e-01,4.129376283241862396e-05
5.330000000000000293e-01,2.154877554879037170e-03,-9.300001612522892458e+01,-5.325690385350261291e-01,4.112612230491283937e-05
5.340000000000000302e-01,1.622308516344011207e-03,-9.300001376887567517e+01,-4.591235926260770484e-01,4.097941061856024661e-05
5.350000000000000311e-01,1.163184923717934223e-03,-9.300001142092840212e+01,-3.847995442297488244e-01,4.085334164908652741e-05
5.360000000000000320e-01,7.783853794881853781e-04,-9.300000908020435020e+01,-3.095968858637609400e-01,4.074571214814171690e-05
5.370000000000000329e-01,4.687884936244244151e-04,-9.300000674564699921e+01,-2.335156099581702782e-01,4.063304532803155251e-05
5.380000000000000338e-01,2.352728836662541497e-04,-9.300000441754500002e+01,-1.565557088553954090e-01,4.025981779252472048e-05
5.390000000000000346e-01,7.871717481085872608e-05,-9.300000211082735291e+01,-7.871717481085872825e-02,3.684088721462162766e-05
5.400000000000000355e-01,0.000000000000000000e+00,-9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
